kp,ki,kd,SetPoint
8.0,0.63,0.45,15.0

Trial Duration,Max Servo Angle,Min Servo Angle,Final Error,Max Distance,Min Distance,Average Error,Max Deviation
67.98000000000002,15.4,0.4,80.0,3.2,-19.83,0.94,-15.69
68.07000000000005,15.0,0.0,86.0,0.0,-19.83,-1.89,-21.72
68.17000000000007,15.0,0.0,84.0,0.0,-19.83,0.0,-19.83
68.25999999999999,15.0,0.0,84.0,0.0,-19.83,0.0,-19.83
68.36000000000001,15.6,0.6,77.0,4.8,-19.79,2.81,-12.18
68.45000000000005,15.0,0.0,87.0,0.0,-19.79,-2.84,-22.63
68.55000000000007,15.0,0.0,84.0,0.0,-19.79,0.0,-19.79
68.65000000000009,15.0,0.0,84.0,0.0,-19.79,0.0,-19.79
68.74000000000001,16.0,1.0,72.0,8.0,-19.73,4.69,-7.04
68.84000000000003,15.0,0.0,89.0,0.0,-19.73,-4.74,-24.47
68.93000000000006,15.2,0.2,82.0,1.6,-19.72,0.95,-17.17
69.03000000000009,15.2,0.2,83.0,1.6,-19.71,0.0,-18.11
69.12,16.0,1.0,72.0,8.0,-19.65,3.75,-7.9
69.22000000000003,15.2,0.2,86.0,1.6,-19.63,-3.79,-21.82
69.31000000000006,15.2,0.2,83.0,1.6,-19.62,0.0,-18.02
69.41000000000008,15.4,0.4,80.0,3.2,-19.6,0.93,-15.47
69.5,15.0,0.0,86.0,0.0,-19.6,-1.89,-21.49
69.60000000000002,16.0,1.0,71.0,8.0,-19.54,4.74,-6.8
69.70000000000005,15.2,0.2,86.0,1.6,-19.53,-3.75,-21.68
69.79000000000008,15.8,0.8,75.0,6.4,-19.48,2.81,-10.27
69.88999999999999,15.0,0.0,88.0,0.0,-19.48,-3.79,-23.27
69.98000000000002,15.4,0.4,79.0,3.2,-19.46,1.87,-14.38
70.08000000000004,15.8,0.8,76.0,6.4,-19.41,1.89,-11.11
70.17000000000007,15.4,0.4,83.0,3.2,-19.38,-1.86,-18.04
70.2700000000001,14.4,-0.6,93.0,-4.8,-19.42,-4.74,-28.96
70.37,14.8,-0.2,84.0,-1.6,-19.43,1.88,-19.16
70.46000000000004,15.0,0.0,83.0,0.0,-19.43,0.95,-18.48
70.56000000000006,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
70.65000000000009,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
70.75,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
70.84000000000003,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
70.94000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.03000000000009,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.13,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.22000000000003,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.32000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.42000000000007,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.50999999999999,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.61000000000001,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.70000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.80000000000007,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.88999999999999,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
71.99000000000001,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.08000000000004,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.18000000000006,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.2700000000001,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.37,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.46000000000004,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.56000000000006,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.66000000000008,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.75,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.85000000000002,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
72.94000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.04000000000008,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.13,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.23000000000002,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.32000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.42000000000007,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.50999999999999,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.61000000000001,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.70000000000005,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.80000000000007,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.88999999999999,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
73.99000000000001,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
74.08000000000004,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
74.18000000000006,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
74.28000000000009,15.0,0.0,84.0,0.0,-19.43,0.0,-19.43
